,wals code,glottocode,name,latitude,longitude,macroarea,genus,family,sample 100,sample 200
271,bjs,sout2918,Sama (Southern),4.5,118.5,Papunesia,Sama-Bajaw,Austronesian,False,False
272,bka,baka1274,Baka (in South Sudan),4.83333333333,29.25,Africa,Bongo-Bagirmi,Central Sudanic,False,False
273,bkb,bett1235,Betta Kurumba,11.5,76.75,Eurasia,Southern Dravidian,Dravidian,False,False
274,bkd,binu1244,Binukid,8.25,124.833333333,Papunesia,Greater Central Philippine,Austronesian,False,False
275,bki,baka1277,Bakairí,-14.0,-55.0,South America,Cariban,Cariban,False,False
276,bkl,cent2087,Bikol,13.3333333333,123.5,Papunesia,Greater Central Philippine,Austronesian,False,False
277,bkn,orok1266,Bakundu,4.83333333333,9.33333333333,Africa,Bantoid,Niger-Congo,False,False
278,bkr,bata1293,Batak (Karo),3.25,98.25,Papunesia,Northwest Sumatra-Barrier Islands,Austronesian,False,True
279,bkt,brok1247,Brokskat,35.3333333333,76.5,Eurasia,Indic,Indo-European,False,False
280,bku,mokp1239,Bakueri,4.25,9.25,Africa,Bantoid,Niger-Congo,False,False
281,bla,siks1238,Blackfoot,50.0,-112.666666667,North America,Algonquian,Algic,False,False
282,blc,east2304,Baluchi,28.0,62.0,Eurasia,Iranian,Indo-European,False,False
283,ble,baou1238,Baule,7.0,-5.0,Africa,Kwa,Niger-Congo,False,False
284,blg,bala1310,Balangao,17.1666666667,121.166666667,Papunesia,Northern Luzon,Austronesian,False,False
285,blj,kaci1244,Baale,6.5,34.5,Africa,Surmic,Eastern Sudanic,False,False
286,blk,bala1315,Balantak,-0.833333333333,123.25,Papunesia,Celebic,Austronesian,False,False
287,bln,bili1260,Bilin,15.75,38.5,Africa,Central Cushitic,Afro-Asiatic,False,False
288,blq,nucl1695,Bole,11.3333333333,11.25,Africa,West Chadic,Afro-Asiatic,False,False
289,blr,bela1254,Belorussian,54.0,28.0,Eurasia,Slavic,Indo-European,False,False
290,blt,balt1258,Balti,35.0,76.0,Eurasia,Bodic,Sino-Tibetan,False,False
291,blu,luba1249,Bena-Lulua,-6.0,21.0,Africa,Bantoid,Niger-Congo,False,False
292,blx,bilo1248,Biloxi,30.5,-88.6666666667,North America,Core Siouan,Siouan,False,False
293,bly,nija1241,Balyku,-22.0,120.0,Australia,Western Pama-Nyungan,Pama-Nyungan,False,False
294,blz,bala1300,Balanta,12.25,-15.3333333333,Africa,Bak,Niger-Congo,False,False
295,bma,cent2194,Berber (Middle Atlas),33.0,-5.0,Africa,Berber,Afro-Asiatic,True,True
296,bmb,bimo1239,Bimoba,10.5,0.0,Africa,Northern-Central Gur,Niger-Congo,False,False
297,bmn,bamu1253,Bamun,5.5,10.9166666667,Africa,Bantoid,Niger-Congo,False,False
298,bmr,buru1306,Burum,-6.5,147.333333333,Papunesia,Finisterre-Huon,Trans-New Guinea,False,False
299,bmz,tumz1238,Berber (Mzab),32.5,3.5,Africa,Berber,Afro-Asiatic,False,False
300,bna,jama1261,Banawá,-7.0,-65.0,South America,Arauan,Arauan,False,False
301,bnb,buna1275,Bunuba,-17.75,125.75,Australia,Bunuban,Bunuban,False,False
302,bnd,band1352,Bandi,8.08333333333,-10.25,Africa,Western Mande,Mande,False,False
303,bng,qaqe1238,Qaget,-4.58333333333,152.0,Papunesia,Baining,Baining,False,False
304,bni,bini1246,Bini,6.41666666667,5.83333333333,Africa,Edoid,Niger-Congo,False,False
305,bnj,None,Bandjalang,-28.75,153.0,Australia,Southeastern Pama-Nyungan,Pama-Nyungan,False,False
306,bnk,bank1256,Bankon,4.41666666667,9.58333333333,Africa,Bantoid,Niger-Congo,False,False
307,bnl,bang1339,Banggarla,-32.0,137.0,Australia,Central Pama-Nyungan,Pama-Nyungan,False,False
308,bnm,binu1245,Binumarien,-6.28333333333,146.083333333,Papunesia,Eastern Highlands,Trans-New Guinea,False,False
309,bnn,bann1247,Banoni,-6.41666666667,155.25,Papunesia,Oceanic,Austronesian,False,False
310,bno,waim1255,Waimaha,0.333333333333,-70.25,South America,Tucanoan,Tucanoan,False,False
311,bnq,beng1286,Beng,7.83333333333,-4.25,Africa,Eastern Mande,Mande,False,False
312,bnr,ngar1235,Bilinarra,-16.0,131.666666667,Australia,Western Pama-Nyungan,Pama-Nyungan,False,False
313,bnt,bant1286,Bantik,1.41666666667,124.75,Papunesia,Sangiric,Austronesian,False,False
314,bnu,bula1255,Bularnu,-21.0,138.0,Australia,Western Pama-Nyungan,Pama-Nyungan,False,False
315,bnv,bani1254,Baniva,5.26,-67.56,South America,Alto-Orinoco,Arawakan,False,False
316,bnw,bani1255,Baniwa,2.66666666667,-66.8333333333,South America,Inland Northern Maipuran,Arawakan,False,False
317,boa,kuni1265,Boazi,-7.0,141.333333333,Papunesia,Marind,Anim,False,False
318,bob,bang1354,Bobangi,-1.33333333333,17.3333333333,Africa,Bantoid,Niger-Congo,False,False
319,bod,bodo1269,Bodo,26.8333333333,92.0,Eurasia,Bodo-Garo,Sino-Tibetan,False,False
320,boi,boik1241,Boiken,-3.5,143.5,Papunesia,Ndu,Sepik,False,False
321,boj,damu1236,Bori,28.3333333333,94.75,Eurasia,Tani,Sino-Tibetan,False,False
322,bok,boko1266,Boko,10.5,3.5,Africa,Eastern Mande,Mande,False,False
323,bol,boli1255,Bolia,-1.25,18.3333333333,Africa,Bantoid,Niger-Congo,False,False
324,bon,bong1291,Bongu,-5.5,145.916666667,Papunesia,Madang,Trans-New Guinea,False,False
325,boq,None,Bokar,28.5,94.6666666667,Eurasia,Tani,Sino-Tibetan,False,False
326,bor,bora1263,Bora,-2.16666666667,-72.3333333333,South America,Boran,Huitotoan,False,False
327,bos,bosn1245,Bosnian,43.0,18.0,Eurasia,Slavic,Indo-European,False,False
328,bou,taga1278,Berber (Wargla),31.9166666667,5.33333333333,Africa,Berber,Afro-Asiatic,False,False
329,boz,tiey1235,Bozo (Tigemaxo),15.0,-4.0,Africa,Western Mande,Mande,False,False
330,bpa,bura1292,Bura-Pabir,10.5,12.25,Africa,Biu-Mandara,Afro-Asiatic,False,False
331,bpb,bahn1262,Bahnar,13.8333333333,108.333333333,Eurasia,Bahnaric,Austro-Asiatic,False,False
332,bqb,basq1248,Basque (Bidasoa Valley),43.0,-3.83333333333,Eurasia,Basque,Basque,False,False
333,bqg,None,Basque (Gernica),43.3333333333,-3.0,Eurasia,Basque,Basque,False,False
334,bqh,None,Basque (Hondarribia),42.5,-3.0,Eurasia,Basque,Basque,False,False
335,bqi,None,Basque (Basaburua and Imoz),43.0,-1.66666666667,Eurasia,Basque,Basque,False,False
336,bql,None,Basque (Lekeitio),43.0,-2.5,Eurasia,Basque,Basque,False,False
337,bqn,None,Basque (Northern High Navarrese),43.3333333333,-2.5,Eurasia,Basque,Basque,False,False
338,bqo,None,Basque (Oñati),42.5,-3.5,Eurasia,Basque,Basque,False,False
339,bqr,None,Basque (Roncalese),43.0,-2.0,Eurasia,Basque,Basque,False,False
340,bqs,None,Basque (Sakana),42.5,-2.0,Eurasia,Basque,Basque,False,False
341,bqz,None,Basque (Zeberio),42.0,-3.0,Eurasia,Basque,Basque,False,False
342,bra,lave1249,Brao,14.1666666667,107.5,Eurasia,Bahnaric,Austro-Asiatic,False,False
343,brb,baat1238,Bariba,10.0,2.5,Africa,Southern-Central Gur,Niger-Congo,False,False
344,brc,boru1252,Boruca,8.83333333333,-83.25,North America,Talamanca,Chibchan,False,False
345,brd,bard1255,Bardi,-16.5833333333,122.916666667,Australia,Nyulnyulan,Nyulnyulan,False,False
346,bre,bret1244,Breton,48.0,-3.0,Eurasia,Celtic,Indo-European,False,False
347,brf,tari1263,Berber (Rif),34.5,-4.0,Africa,Berber,Afro-Asiatic,False,False
348,brh,brah1256,Brahui,28.5,67.0,Eurasia,Northern Dravidian,Dravidian,False,True
349,bri,brib1243,Bribri,9.41666666667,-83.0,North America,Talamanca,Chibchan,False,True
350,brj,burj1242,Burji,5.5,37.8333333333,Africa,Lowland East Cushitic,Afro-Asiatic,False,False
351,brk,beri1254,Berik,-2.25,138.833333333,Papunesia,Tor,Tor-Orya,False,False
352,brl,lowa1242,Baragaunle,28.8333333333,83.8333333333,Eurasia,Bodic,Sino-Tibetan,False,False
353,brm,nucl1310,Burmese,21.0,96.0,Eurasia,Burmese-Lolo,Sino-Tibetan,True,True
354,brn,buru1320,Burunge,-5.33333333333,36.0,Africa,Southern Cushitic,Afro-Asiatic,False,False
355,bro,torr1261,Broken,-10.1666666667,143.0,Australia,Creoles and Pidgins,other,False,False
356,brp,wara1302,Barupu,-3.08333333333,142.083333333,Papunesia,Warapu,Skou,False,False
357,brq,bera1259,Bera,1.5,30.03,Africa,Bantoid,Niger-Congo,False,False
358,brr,boro1282,Bororo,-16.0,-57.0,South America,Bororoan,Bororoan,False,False
359,brs,bara1380,Barasano,-0.166666666667,-70.6666666667,South America,Tucanoan,Tucanoan,True,True
360,bru,east2332,Bru (Eastern),17.3333333333,106.0,Eurasia,Katuic,Austro-Asiatic,False,False
361,brw,west2397,Bru (Western),16.75,104.75,Eurasia,Katuic,Austro-Asiatic,False,False
362,bry,baru1267,Baruya,-6.91666666667,145.916666667,Papunesia,Angan,Trans-New Guinea,False,False
363,brz,birr1240,Birri,5.5,25.1666666667,Africa,Bongo-Bagirmi,Central Sudanic,False,False
364,bse,None,Berber (Ayt Seghrouchen Middle Atlas),33.3333333333,-4.66666666667,Africa,Berber,Afro-Asiatic,False,False
365,bsh,bush1247,Bushoong,-4.5,21.5,Africa,Bantoid,Niger-Congo,False,False
366,bsi,siwi1239,Berber (Siwa),29.1666666667,25.5,Africa,Berber,Afro-Asiatic,False,False
367,bsk,bash1264,Bashkir,53.0,58.0,Eurasia,Turkic,Altaic,False,False
368,bsl,brit1235,British Sign Language,52.0,-1.0,Eurasia,Sign Languages,other,False,False
369,bsm,bisl1239,Bislama,-16.0,168.0,Papunesia,Creoles and Pidgins,other,False,False
370,bso,basq1250,Basque (Souletin),43.5,-1.5,Eurasia,Basque,Basque,False,False
371,bsq,None,Basque,43.0,-3.0,Eurasia,Basque,Basque,True,True
372,bsr,bass1258,Basari,12.6666666667,-13.0,Africa,Tenda,Niger-Congo,False,False
373,bth,bath1244,Bathari,18.0,56.0,Eurasia,Semitic,Afro-Asiatic,False,False
374,bti,beto1236,Betoi,7.16666666667,-71.25,South America,Betoi,Betoi,False,False
375,btk,cent2083,Bontok,17.0833333333,120.916666667,Papunesia,Northern Luzon,Austronesian,False,False
376,bto,bata1289,Batak (Toba),2.5,99.0,Papunesia,Northwest Sumatra-Barrier Islands,Austronesian,False,False
377,bua,bura1267,Burarra,-12.25,134.583333333,Australia,Burarran,Mangrida,False,False
378,bub,bube1242,Bubi,3.5,8.66666666667,Africa,Bantoid,Niger-Congo,False,False
379,bud,budu1265,Buduma,13.5,14.5,Africa,Biu-Mandara,Afro-Asiatic,False,False
380,bug,bugi1244,Bugis,-4.0,120.0,Papunesia,South Sulawesi,Austronesian,False,False
381,bui,buli1255,Buli (in Indonesia),1.0,128.5,Papunesia,South Halmahera - West New Guinea,Austronesian,False,False
382,buj,kwas1243,Bujeba,3.0,10.1666666667,Africa,Bantoid,Niger-Congo,False,False
383,buk,buku1249,Bukusu,0.75,34.6666666667,Africa,Bantoid,Niger-Congo,False,False
384,bul,bulg1262,Bulgarian,42.5,25.0,Eurasia,Slavic,Indo-European,False,False
385,bum,tean1237,Buma,-11.6333333333,166.833333333,Papunesia,Oceanic,Austronesian,False,False
386,bun,tere1278,Buin,-6.75,155.75,Papunesia,East Bougainville,East Bougainville,False,False
387,bur,buru1296,Burushaski,36.5,74.5,Eurasia,Burushaski,Burushaski,True,True
388,bus,busa1253,Busa,9.66666666667,4.0,Africa,Eastern Mande,Mande,False,False
389,but,mong1330,Buriat,52.0,108.0,Eurasia,Mongolic,Altaic,False,False
390,buu,buru1303,Buru,-3.5,126.5,Papunesia,Central Malayo-Polynesian,Austronesian,False,False
391,buw,bulu1251,Bulu,3.0,11.0,Africa,Bantoid,Niger-Congo,False,False
392,buy,buli1254,Buli (in Ghana),10.5,-1.25,Africa,Northern-Central Gur,Niger-Congo,False,False
393,bvi,bali1280,Bali-Vitu,-4.9,149.116666667,Papunesia,Oceanic,Austronesian,False,False
394,bwa,None,Bandjalang (Waalubal),-29.0833333333,152.583333333,Australia,Southeastern Pama-Nyungan,Pama-Nyungan,False,False
395,bwc,west2560,Bajau (West Coast),6.33333333333,116.333333333,Papunesia,Sama-Bajaw,Austronesian,False,False
396,bxj,bayu1240,Bayungu,-23.0,114.0,Australia,Western Pama-Nyungan,Pama-Nyungan,False,False
397,bya,byan1241,Byansi,30.1666666667,80.5,Eurasia,Bodic,Sino-Tibetan,False,False
398,bys,bais1246,Bayso,6.25,37.75,Africa,Lowland East Cushitic,Afro-Asiatic,False,False
399,byu,None,Bandjalang (Yugumbir),-27.9166666667,153.0,Australia,Southeastern Pama-Nyungan,Pama-Nyungan,False,False
400,bzi,bauz1241,Bauzi,-2.5,137.5,Papunesia,East Geelvink Bay,East Geelvink Bay,False,False
401,cab,cabe1245,Cabécar,9.75,-83.4166666667,North America,Talamanca,Chibchan,False,False
402,cac,cacu1241,Cacua,1.08333333333,-70.0,South America,Cacua-Nukak,Cacua-Nukak,False,False
403,cad,cadd1256,Caddo,33.3333333333,-93.5,North America,Caddoan,Caddoan,False,False
404,cah,cahu1264,Cahuilla,33.5,-116.25,North America,California Uto-Aztecan,Uto-Aztecan,False,True
405,cai,suri1267,Chai,5.33333333333,35.3333333333,Africa,Surmic,Eastern Sudanic,False,False
406,cak,kaqc1270,Cakchiquel,14.5,-91.0,North America,Mayan,Mayan,False,False
407,cam,cams1241,Camsá,1.16666666667,-77.0,South America,Camsá,Camsá,False,False
408,can,cand1248,Candoshi,-4.16666666667,-77.0,South America,Candoshi,Candoshi,False,False
409,cap,capa1241,Capanahua,-7.0,-74.0,South America,Panoan,Panoan,False,False
410,car,gali1262,Carib,5.5,-56.0,South America,Cariban,Cariban,False,True
411,cas,cash1251,Cashibo,-8.5,-75.5,South America,Panoan,Panoan,False,False
412,cat,embe1260,Catio,7.16666666667,-76.3333333333,South America,Choco,Choco,False,False
413,cav,cavi1250,Cavineña,-13.3333333333,-66.5,South America,Tacanan,Tacanan,False,False
414,cax,asha1243,Campa (Axininca),-12.0,-74.0,South America,Pre-Andine Arawakan,Arawakan,False,False
415,cay,chac1249,Cayapa,0.666666666667,-79.0,South America,Barbacoan,Barbacoan,False,False
416,cba,barb1263,Chumash (Barbareño),34.5,-120.25,North America,Chumash,Chumash,False,False
417,cbo,chac1251,Chácobo,-12.1666666667,-66.75,South America,Panoan,Panoan,False,False
418,cch,choc1279,Chocho,17.6666666667,-97.4166666667,North America,Popolocan,Oto-Manguean,False,False
419,cck,chic1270,Chickasaw,34.0,-88.0,North America,Muskogean,Muskogean,False,False
420,ccm,coma1246,Chinantec (Comaltepec),17.5833333333,-96.4166666667,North America,Chinantecan,Oto-Manguean,False,False
421,cco,tutu1242,Chasta Costa,42.6666666667,-124.0,North America,Athapaskan,Na-Dene,False,False
422,ccp,coco1261,Cocopa,32.3333333333,-115.0,North America,Yuman,Hokan,False,False
423,cct,choc1276,Choctaw,32.25,-88.5,North America,Muskogean,Muskogean,False,False
424,cde,maqu1238,Carib (De'kwana),5.5,-65.0,South America,Cariban,Cariban,False,False
425,cea,swam1239,Cree (Swampy),56.0,-90.0,North America,Algonquian,Algic,False,False
426,ceb,cebu1242,Cebuano,10.0,124.0,Papunesia,Greater Central Philippine,Austronesian,False,False
427,cec,chic1271,Chicomuceltec,15.5,-92.25,North America,Mayan,Mayan,False,False
428,cem,cemu1238,Cèmuhî,-20.8333333333,165.166666667,Papunesia,Oceanic,Austronesian,False,False
429,cga,moch1256,Chaga,-3.0,37.0,Africa,Bantoid,Niger-Congo,False,False
430,cha,cham1312,Chamorro,13.45,144.75,Papunesia,Chamorro,Austronesian,True,True
431,chb,cham1313,Chambri,-4.16666666667,143.083333333,Papunesia,Lower Sepik,Lower Sepik-Ramu,False,False
432,chc,chec1245,Chechen,43.25,45.8333333333,Eurasia,Nakh,Nakh-Daghestanian,False,False
433,chd,chau1259,Chaudangsi,30.0,80.25,Eurasia,Bodic,Sino-Tibetan,False,False
434,che,cher1273,Cherokee,35.5,-83.5,North America,Southern Iroquoian,Iroquoian,False,False
435,chg,chan1313,Chang,26.3333333333,94.75,Eurasia,Northern Naga,Sino-Tibetan,False,False
436,chh,seba1251,Chaha,8.112935,37.93267,Africa,Semitic,Afro-Asiatic,False,False
437,chi,chim1301,Chimariko,41.0,-123.0,North America,Chimariko,Hokan,False,False
438,chj,chuj1249,Chuj,15.9166666667,-91.5833333333,North America,Mayan,Mayan,False,False
439,chk,chuk1273,Chukchi,67.0,-173.0,Eurasia,Northern Chukotko-Kamchatkan,Chukotko-Kamchatkan,True,True
440,chl,uppe1439,Chehalis (Upper),46.5833333333,-123.0,North America,Tsamosan,Salishan,False,False
441,chm,cham1309,Chamalal,42.55,46.05,Eurasia,Avar-Andic-Tsezic,Nakh-Daghestanian,False,False
442,chn,chan1310,Chantyal,28.5833333333,83.4166666667,Eurasia,Bodic,Sino-Tibetan,False,False
443,cho,high1242,Chontal (Highland),16.25,-95.75,North America,Tequistlatecan,Tequistlatecan,False,False
444,chp,chip1261,Chipewyan,59.0,-106.0,North America,Athapaskan,Na-Dene,False,False
445,chq,quio1240,Chinantec (Quiotepec),17.5833333333,-96.6666666667,North America,Chinantecan,Oto-Manguean,False,False
446,chr,chra1242,Chrau,10.75,107.5,Eurasia,Bahnaric,Austro-Asiatic,False,False
447,chs,siyi1240,Chin (Siyin),23.8333333333,94.0,Eurasia,Kuki-Chin,Sino-Tibetan,False,False
448,cht,nopa1235,Chatino (Nopala),16.0833333333,-97.1666666667,North America,Zapotecan,Oto-Manguean,False,False
449,chu,niva1238,Nivacle,-23.5,-60.5,South America,Matacoan,Matacoan,False,False
450,chv,chuv1255,Chuvash,55.5,47.5,Eurasia,Turkic,Altaic,False,False
451,chw,west2650,Cham (Western),12.0,105.5,Eurasia,Malayo-Sumbawan,Austronesian,False,False
452,chx,lowl1260,Chontal (Huamelultec Oaxaca),16.0,-95.75,North America,Tequistlatecan,Tequistlatecan,False,False
453,chy,chay1248,Chayahuita,-5.5,-77.0,South America,Cahuapanan,Cahuapanan,False,False
454,cic,nyan1308,Chichewa,-14.0,34.0,Africa,Bantoid,Niger-Congo,False,False
455,cil,None,CiLuba,-6.0,22.0,Africa,Bantoid,Niger-Congo,False,False
456,cin,ines1240,Chumash (Ineseño),34.6666666667,-120.25,North America,Chumash,Chumash,False,False
457,cjo,chic1272,Chichimeca-Jonaz,21.6666666667,-100.5,North America,Chichimec,Oto-Manguean,False,False
458,ckh,chek1238,Cheke Holo,-8.33333333333,159.666666667,Papunesia,Oceanic,Austronesian,False,False
459,ckl,chin1286,Chinook (Lower),46.25,-123.5,North America,Chinookan,Penutian,False,False
460,cku,wasc1239,Chinook (Upper),45.62,-121.16,North America,Chinookan,Penutian,False,False
461,cla,clal1241,Clallam,48.0833333333,-123.75,North America,Central Salish,Salishan,False,False
462,clc,cola1237,Colac,-38.3333333333,143.5,Australia,Southeastern Pama-Nyungan,Pama-Nyungan,False,False
463,cld,chal1275,Chaldean (Modern),36.0,43.0,Eurasia,Semitic,Afro-Asiatic,False,False
464,cle,leal1235,Chinantec (Lealao),17.3333333333,-95.9166666667,North America,Chinantecan,Oto-Manguean,False,True
465,cln,None,Cholón,-8.0,-77.5,South America,Cholon,Cholon,False,False
466,cly,chul1246,Chulym,54.3333333333,89.6666666667,Eurasia,Turkic,Altaic,False,False
467,cma,chim1309,Chimila,10.0,-74.0,South America,Chimila,Chibchan,False,False
468,cmc,come1251,Comecrudo,25.8333333333,-99.0,North America,Comecrudan,Comecrudan,False,False
469,cme,east2563,Cham (Eastern),11.3333333333,108.5,Eurasia,Malayo-Sumbawan,Austronesian,False,False
470,cmh,utes1238,Chemehuevi,34.3333333333,-115.166666667,North America,Numic,Uto-Aztecan,False,False
471,cmk,chim1310,Chemakum,48.0833333333,-122.916666667,North America,Chimakuan,Chimakuan,False,False
472,cml,caml1239,Camling,27.0,86.6666666667,Eurasia,Mahakiranti,Sino-Tibetan,False,False
473,cmn,coma1245,Comanche,33.5,-101.5,North America,Numic,Uto-Aztecan,False,True
474,cmr,mara1382,Chin (Mara),23.0,93.1666666667,Eurasia,Kuki-Chin,Sino-Tibetan,False,False
475,cmx,como1259,Comox,50.1666666667,-125.0,North America,Central Salish,Salishan,False,False
476,cmy,taba1266,Chontal Maya,18.1666666667,-92.5833333333,North America,Mayan,Mayan,False,False
477,cnl,cane1242,Canela,-7.0,-45.0,South America,Ge-Kaingang,Macro-Ge,False,False
478,cnm,kana1291,Canamarí,-6.5,-68.5,South America,Katukinan,Katukinan,False,False
479,cnt,yuec1235,Cantonese,23.0,113.0,Eurasia,Chinese,Sino-Tibetan,False,False
480,coa,coah1252,Coahuilteco,28.0,-100.0,North America,Coahuiltecan,Coahuiltecan,False,False
481,coc,coca1259,Cocama,-5.0,-74.5,South America,Tupi-Guaraní,Tupian,False,False
482,coe,coeu1236,Coeur d'Alene,47.25,-116.5,North America,Interior Salish,Salishan,False,False
483,cof,cofa1242,Cofán,0.166666666667,-77.1666666667,South America,Cofán,Cofán,False,False
484,cog,cogu1240,Cogui,11.0,-73.8333333333,South America,Arhuacic,Chibchan,False,False
485,coi,chor1273,Chortí,14.8333333333,-89.25,North America,Mayan,Mayan,False,False
486,col,chol1281,Chol,17.75,-92.5,North America,Mayan,Mayan,False,False
487,com,maor1244,Comorian,-12.0,44.0,Africa,Bantoid,Niger-Congo,False,False
488,coo,coos1249,Coos (Hanis),43.5,-124.166666667,North America,Coosan,Oregon Coast,False,True
489,cop,copt1239,Coptic,26.0,32.0,Africa,Egyptian-Coptic,Afro-Asiatic,False,False
490,cor,elna1235,Cora,22.1666666667,-104.833333333,North America,Corachol,Uto-Aztecan,False,False
491,cos,None,Rumsien,36.8333333333333,-121.75,North America,Costanoan,Penutian,False,False
492,cpa,ashe1273,Campa Pajonal Asheninca,-10.6666666667,-74.25,South America,Pre-Andine Arawakan,Arawakan,False,False
493,cpl,pala1351,Chinantec (Palantla),18.8333333333,-96.75,North America,Chinantecan,Oto-Manguean,False,False
494,cpn,chep1245,Chepang,27.6666666667,84.75,Eurasia,Mahakiranti,Sino-Tibetan,False,False
495,cpw,chip1241,Chippewa (Red Lake and Pillager),48.0,-95.0,North America,Algonquian,Algic,False,False
496,cpy,chip1262,Chipaya,-18.75,-67.8333333333,South America,Uru-Chipaya,Uru-Chipaya,False,False
497,cqt,chiq1248,Chiquitano,-17.5,-60.0,South America,Chiquito,Chiquito,False,False
498,cre,plai1258,Cree (Plains),54.0,-110.0,North America,Algonquian,Algic,True,True
499,crg,east2555,Chiriguano,-23.6666666667,-64.3333333333,South America,Tupi-Guaraní,Tupian,False,False
500,crh,chru1239,Chru,11.5,108.5,Eurasia,Malayo-Sumbawan,Austronesian,False,False
501,cri,crim1257,Crimean Tatar,45.0,34.0833333333,Eurasia,Turkic,Altaic,False,False
502,crj,cari1279,Carijona,1.0,-73.0,South America,Cariban,Cariban,False,False
503,crk,cree1270,Creek,34.0,-85.0,North America,Muskogean,Muskogean,False,False
504,crl,caro1242,Carolinian,15.2,145.75,Papunesia,Oceanic,Austronesian,False,False
505,crn,corn1251,Cornish,50.3333333333,-5.0,Eurasia,Celtic,Indo-European,False,False
506,cro,crow1244,Crow,47.0,-108.0,North America,Core Siouan,Siouan,False,False
507,crp,cara1272,Carapana,0.833333333333,-70.75,South America,Tucanoan,Tucanoan,False,False
